Mouse_Gene_Symbol,Mouse_Ensembl_ID,Human_Gene_Symbol,Human_Ensembl_ID,Homology_Type,Confidence,Percent_ID
Plekha1,ENSMUSG00000040268,,ENSG00000107679,ortholog_one2one,[],75.9901
Plekha2,ENSMUSG00000031557,,ENSG00000169499,ortholog_one2one,[],88.7059
Plekha3,ENSMUSG00000002733,,ENSG00000116095,ortholog_one2one,[],91.3333
Plekha4,ENSMUSG00000040428,,ENSG00000105559,ortholog_one2one,[],80.3594
Plekha5,ENSMUSG00000030231,,ENSG00000052126,ortholog_one2one,[],86.4275
Plekha6,ENSMUSG00000041757,,ENSG00000143850,ortholog_one2one,[],92.0802
Plekha7,ENSMUSG00000045659,,ENSG00000166689,ortholog_one2one,[],89.8505
Plekha8,ENSMUSG00000005225,,ENSG00000106086,ortholog_one2one,[],93.0636
Plekhb1,ENSMUSG00000030701,,ENSG00000021300,ortholog_one2one,[],93.8272
Plekhb2,ENSMUSG00000026123,,ENSG00000115762,ortholog_one2one,[],90.0901
Plekhd1,ENSMUSG00000066438,,ENSG00000175985,ortholog_one2one,[],95.2569
Plekhf1,ENSMUSG00000074170,,ENSG00000166289,ortholog_one2one,[],89.9642
Plekhf2,ENSMUSG00000049969,,ENSG00000175895,ortholog_one2one,[],97.5904
Plekhg1,ENSMUSG00000040624,,ENSG00000120278,ortholog_one2one,[],78.4838
Plekhg2,ENSMUSG00000037552,,ENSG00000090924,ortholog_one2one,[],71.2121
Plekhg3,ENSMUSG00000052609,,ENSG00000126822,ortholog_one2one,[],80.3938
Plekhg5,ENSMUSG00000039713,,ENSG00000171680,ortholog_one2one,[],85.0895
Plekhg6,ENSMUSG00000038167,,ENSG00000008323,ortholog_one2one,[],81.3924
Plekhh1,ENSMUSG00000060716,,ENSG00000054690,ortholog_one2one,[],83.4311
Plekhh2,ENSMUSG00000040852,,ENSG00000152527,ortholog_one2one,[],85.8674
Plekhh3,ENSMUSG00000035172,,ENSG00000068137,ortholog_one2one,[],93.1904
Plekhj1,ENSMUSG00000035278,,ENSG00000104886,ortholog_one2one,[],86.5772
Plekhm1,ENSMUSG00000034247,,ENSG00000225190,ortholog_one2one,[],83.7121
Plekhm2,ENSMUSG00000028917,,ENSG00000116786,ortholog_one2one,[],88.6163
Plekhm3,ENSMUSG00000051344,,ENSG00000178385,ortholog_one2one,[],91.8528
Plekhn1,ENSMUSG00000078485,,ENSG00000187583,ortholog_one2one,[],66.2848
Plekho1,ENSMUSG00000015745,,ENSG00000023902,ortholog_one2one,[],89.9755
Plekho2,ENSMUSG00000050721,,ENSG00000241839,ortholog_one2one,[],77.551
Plet1,ENSMUSG00000032068,,ENSG00000188771,ortholog_one2one,[],30.4348
Plgrkt,ENSMUSG00000016495,,ENSG00000107020,ortholog_one2one,[],82.3129
Plin2,ENSMUSG00000028494,,ENSG00000147872,ortholog_one2one,[],80.5492
Plin3,ENSMUSG00000024197,,ENSG00000105355,ortholog_one2one,[],75.576
Plin4,ENSMUSG00000002831,,ENSG00000167676,ortholog_one2one,[],57.4763
Plin5,ENSMUSG00000011305,,ENSG00000214456,ortholog_one2one,[],71.0583
Plk1,ENSMUSG00000030867,,ENSG00000166851,ortholog_one2one,[],94.5274
Plk2,ENSMUSG00000021701,,ENSG00000145632,ortholog_one2one,[],96.6423
Plk3,ENSMUSG00000028680,,ENSG00000173846,ortholog_one2one,[],93.4985
Plk4,ENSMUSG00000025758,,ENSG00000142731,ortholog_one2one,[],78.5567
Plk5,ENSMUSG00000035486,,ENSG00000185988,ortholog_one2one,[],65.7738
Pllp,ENSMUSG00000031775,,ENSG00000102934,ortholog_one2one,[],90.1099
Pln,ENSMUSG00000038583,,ENSG00000198523,ortholog_one2one,[],98.0769
Plod1,ENSMUSG00000019055,,ENSG00000083444,ortholog_one2one,[],91.3343
Plod2,ENSMUSG00000032374,,ENSG00000152952,ortholog_one2one,[],90.6332
Plod3,ENSMUSG00000004846,,ENSG00000106397,ortholog_one2one,[],91.4634
Plp1,ENSMUSG00000031425,,ENSG00000123560,ortholog_one2one,[],100.0
Plrg1,ENSMUSG00000027998,,ENSG00000171566,ortholog_one2one,[],95.9144
Pls1,ENSMUSG00000049493,,ENSG00000120756,ortholog_one2one,[],94.4356
Pls3,ENSMUSG00000016382,,ENSG00000102024,ortholog_one2one,[],99.0476
Plscr3,ENSMUSG00000019461,,ENSG00000187838,ortholog_one2one,[],93.2203
Plscr4,ENSMUSG00000032377,,ENSG00000114698,ortholog_one2one,[],79.9392
Pltp,ENSMUSG00000017754,,ENSG00000100979,ortholog_one2one,[],81.9473
Plvap,ENSMUSG00000034845,,ENSG00000130300,ortholog_one2one,[],61.7647
Plxdc1,ENSMUSG00000017417,,ENSG00000161381,ortholog_one2one,[],81.4
Plxdc2,ENSMUSG00000026748,,ENSG00000120594,ortholog_one2one,[],91.8715
Plxna1,ENSMUSG00000030084,,ENSG00000114554,ortholog_one2one,[],95.9916
Plxna2,ENSMUSG00000026640,,ENSG00000076356,ortholog_one2one,[],96.5681
Plxna3,ENSMUSG00000031398,,ENSG00000130827,ortholog_one2one,[],94.6018
Plxna4,ENSMUSG00000029765,,ENSG00000221866,ortholog_one2one,[],97.7297
Plxnb1,ENSMUSG00000053646,,ENSG00000164050,ortholog_one2one,[],86.6979
Plxnb2,ENSMUSG00000036606,,ENSG00000196576,ortholog_one2one,[],87.5952
Plxnb3,ENSMUSG00000031385,,ENSG00000198753,ortholog_one2one,[],84.0754
Plxnc1,ENSMUSG00000074785,,ENSG00000136040,ortholog_one2one,[],90.5612
Plxnd1,ENSMUSG00000030123,,ENSG00000004399,ortholog_one2one,[],91.4286
Pm20d1,ENSMUSG00000042251,,ENSG00000162877,ortholog_one2one,[],71.5139
Pm20d2,ENSMUSG00000054659,,ENSG00000146281,ortholog_one2one,[],81.422
Pmaip1,ENSMUSG00000024521,,ENSG00000141682,ortholog_one2one,[],66.6667
Pmel,ENSMUSG00000025359,,ENSG00000185664,ortholog_one2one,[],75.0378
Pmepa1,ENSMUSG00000038400,,ENSG00000124225,ortholog_one2one,[],87.108
Pmf1,ENSMUSG00000028066,,ENSG00000160783,ortholog_one2one,[],73.6585
Pml,ENSMUSG00000036570,,ENSG00000266964,ortholog_one2one,[],82.6087
Pmm1,ENSMUSG00000022474,,ENSG00000100417,ortholog_one2one,[],95.0382
Pmm2,ENSMUSG00000022711,,ENSG00000140650,ortholog_one2one,[],89.8374
Pmp22,ENSMUSG00000018217,,ENSG00000109099,ortholog_one2one,[],86.25
Pmpca,ENSMUSG00000026926,,ENSG00000165688,ortholog_one2one,[],91.0476
Pmpcb,ENSMUSG00000029017,,ENSG00000105819,ortholog_one2one,[],90.1841
Pms1,ENSMUSG00000026098,,ENSG00000064933,ortholog_one2one,[],74.7854
Pms2,ENSMUSG00000079109,,ENSG00000122512,ortholog_one2one,[],77.4942
Pmvk,ENSMUSG00000027952,,ENSG00000163344,ortholog_one2one,[],83.3333
Pnck,ENSMUSG00000002012,,ENSG00000130822,ortholog_one2one,[],95.3353
Pnisr,ENSMUSG00000028248,,ENSG00000132424,ortholog_one2one,[],92.9193
Pnkd,ENSMUSG00000026179,,ENSG00000127838,ortholog_one2one,[],96.1039
Pnkp,ENSMUSG00000002963,,ENSG00000039650,ortholog_one2one,[],80.9981
Pnldc1,ENSMUSG00000073460,,ENSG00000146453,ortholog_one2one,[],85.4991
Pnliprp1,ENSMUSG00000042179,,ENSG00000187021,ortholog_one2one,[],83.7259
Pnma8b,ENSMUSG00000070802,,ENSG00000204851,ortholog_one2one,[],62.6772
Pnn,ENSMUSG00000020994,,ENSG00000100941,ortholog_one2one,[],93.3054
Pno1,ENSMUSG00000020116,,ENSG00000115946,ortholog_one2one,[],91.2698
Pnpla2,ENSMUSG00000025509,,ENSG00000177666,ortholog_one2one,[],83.1349
Pnpla3,ENSMUSG00000041653,,ENSG00000100344,ortholog_one2one,[],57.1726
Pnpla6,ENSMUSG00000004565,,ENSG00000032444,ortholog_one2one,[],92.5275
Pnpla7,ENSMUSG00000036833,,ENSG00000130653,ortholog_one2one,[],82.0417
Pnpla8,ENSMUSG00000036257,,ENSG00000135241,ortholog_one2one,[],82.4808
Pnpo,ENSMUSG00000018659,,ENSG00000108439,ortholog_one2one,[],90.0383
Pnpt1,ENSMUSG00000020464,,ENSG00000138035,ortholog_one2one,[],91.1877
Pnrc1,ENSMUSG00000040128,,ENSG00000146278,ortholog_one2one,[],76.4526
Pnrc2,ENSMUSG00000028675,,ENSG00000189266,ortholog_one2one,[],82.7338
Poc1a,ENSMUSG00000023345,,ENSG00000164087,ortholog_one2one,[],74.6929
Poc1b,ENSMUSG00000019952,,ENSG00000139323,ortholog_one2one,[],82.0084
Poc5,ENSMUSG00000021671,,ENSG00000152359,ortholog_one2one,[],75.6522
Podn,ENSMUSG00000028600,,ENSG00000174348,ortholog_one2one,[],91.1909
Podxl,ENSMUSG00000025608,,ENSG00000128567,ortholog_one2one,[],40.3226
Podxl2,ENSMUSG00000033152,,ENSG00000114631,ortholog_one2one,[],77.0248
Pof1b,ENSMUSG00000034607,,ENSG00000124429,ortholog_one2one,[],89.3039
Pofut1,ENSMUSG00000046020,,ENSG00000101346,ortholog_one2one,[],90.9794
Pofut2,ENSMUSG00000020260,,ENSG00000186866,ortholog_one2one,[],92.5408
Pogk,ENSMUSG00000040596,,ENSG00000143157,ortholog_one2one,[],90.9688
Poglut1,ENSMUSG00000034064,,ENSG00000163389,ortholog_one2one,[],91.3265
Pogz,ENSMUSG00000038902,,ENSG00000143442,ortholog_one2one,[],93.7589
Pola1,ENSMUSG00000006678,,ENSG00000101868,ortholog_one2one,[],88.0109
Pola2,ENSMUSG00000024833,,ENSG00000014138,ortholog_one2one,[],83.1104
Polb,ENSMUSG00000031536,,ENSG00000070501,ortholog_one2one,[],96.4179
Pold1,ENSMUSG00000038644,,ENSG00000062822,ortholog_one2one,[],89.4309
Pold2,ENSMUSG00000020471,,ENSG00000106628,ortholog_one2one,[],94.2431
Poldip2,ENSMUSG00000001100,,ENSG00000004142,ortholog_one2one,[],95.1087
Poldip3,ENSMUSG00000041815,,ENSG00000100227,ortholog_one2one,[],91.2114
Pole,ENSMUSG00000007080,,ENSG00000177084,ortholog_one2one,[],90.7262
Pole2,ENSMUSG00000020974,,ENSG00000100479,ortholog_one2one,[],90.1328
Pole3,ENSMUSG00000028394,,ENSG00000148229,ortholog_one2one,[],93.1973
Pole4,ENSMUSG00000030042,,ENSG00000115350,ortholog_one2one,[],93.1624
Polg,ENSMUSG00000039176,,ENSG00000140521,ortholog_one2one,[],86.5214
Polg2,ENSMUSG00000020718,,ENSG00000256525,ortholog_one2one,[],72.7835
Polh,ENSMUSG00000023953,,ENSG00000170734,ortholog_one2one,[],79.2426
Poli,ENSMUSG00000038425,,ENSG00000101751,ortholog_one2one,[],76.4865
Polk,ENSMUSG00000021668,,ENSG00000122008,ortholog_one2one,[],75.8621
Poll,ENSMUSG00000025218,,ENSG00000166169,ortholog_one2one,[],82.4348
Polm,ENSMUSG00000020474,,ENSG00000122678,ortholog_one2one,[],69.0283
Poln,ENSMUSG00000045102,,ENSG00000130997,ortholog_one2one,[],70.0
Polq,ENSMUSG00000034206,,ENSG00000051341,ortholog_one2one,[],72.471
Polr1a,ENSMUSG00000049553,,ENSG00000068654,ortholog_one2one,[],86.5116
Polr1b,ENSMUSG00000027395,,ENSG00000125630,ortholog_one2one,[],90.3084
Polr1c,ENSMUSG00000067148,,ENSG00000171453,ortholog_one2one,[],93.9306
Polr1d,ENSMUSG00000029642,,ENSG00000186184,ortholog_one2one,[],90.2256
Polr1e,ENSMUSG00000028318,,ENSG00000137054,ortholog_one2one,[],76.8496
Polr2a,ENSMUSG00000005198,,ENSG00000181222,ortholog_one2one,[],99.8985
Polr2b,ENSMUSG00000029250,,ENSG00000047315,ortholog_one2one,[],99.9148
Polr2c,ENSMUSG00000031783,,ENSG00000102978,ortholog_one2one,[],86.5455
Polr2d,ENSMUSG00000024258,,ENSG00000144231,ortholog_one2one,[],100.0
Polr2e,ENSMUSG00000004667,,ENSG00000099817,ortholog_one2one,[],98.5714
Polr2f,ENSMUSG00000033020,,ENSG00000100142,ortholog_one2one,[],99.2126
Polr2g,ENSMUSG00000071662,,ENSG00000168002,ortholog_one2one,[],100.0
Polr2h,ENSMUSG00000021018,,ENSG00000163882,ortholog_one2one,[],100.0
Polr2i,ENSMUSG00000019738,,ENSG00000105258,ortholog_one2one,[],100.0
Polr2j,ENSMUSG00000039771,,ENSG00000005075,ortholog_one2one,[],100.0
Polr2k,ENSMUSG00000045996,,ENSG00000147669,ortholog_one2one,[],98.2759
Polr2l,ENSMUSG00000038489,,ENSG00000177700,ortholog_one2one,[],100.0
Polr2m,ENSMUSG00000032199,,ENSG00000255529,ortholog_one2one,[],72.0109
Polr3a,ENSMUSG00000025280,,ENSG00000148606,ortholog_one2one,[],97.9856
Polr3b,ENSMUSG00000034453,,ENSG00000013503,ortholog_one2one,[],99.3822
Polr3c,ENSMUSG00000028099,,ENSG00000186141,ortholog_one2one,[],93.8202
Polr3d,ENSMUSG00000000776,,ENSG00000168495,ortholog_one2one,[],93.9698
Polr3e,ENSMUSG00000030880,,ENSG00000058600,ortholog_one2one,[],92.3729
Polr3f,ENSMUSG00000027427,,ENSG00000132664,ortholog_one2one,[],98.7342
Polr3h,ENSMUSG00000022476,,ENSG00000100413,ortholog_one2one,[],98.0392
Polr3k,ENSMUSG00000038628,,ENSG00000161980,ortholog_one2one,[],99.0741
Polrmt,ENSMUSG00000020329,,ENSG00000099821,ortholog_one2one,[],66.1789
Pomc,ENSMUSG00000020660,,ENSG00000115138,ortholog_one2one,[],70.0375
Pomgnt1,ENSMUSG00000028700,,ENSG00000085998,ortholog_one2one,[],98.4848
Pomgnt2,ENSMUSG00000066235,,ENSG00000144647,ortholog_one2one,[],93.4483
Pomk,ENSMUSG00000037251,,ENSG00000185900,ortholog_one2one,[],80.8571
Pomp,ENSMUSG00000029649,,ENSG00000132963,ortholog_one2one,[],95.0355
Pomt1,ENSMUSG00000039254,,ENSG00000130714,ortholog_one2one,[],85.6552
Pomt2,ENSMUSG00000034126,,ENSG00000009830,ortholog_one2one,[],90.8
Pon2,ENSMUSG00000032667,,ENSG00000105854,ortholog_one2one,[],88.1356
Pon3,ENSMUSG00000029759,,ENSG00000105852,ortholog_one2one,[],81.3559
Pop1,ENSMUSG00000022325,,ENSG00000104356,ortholog_one2one,[],77.2461
Pop4,ENSMUSG00000030423,,ENSG00000105171,ortholog_one2one,[],82.2727
Pop5,ENSMUSG00000060152,,ENSG00000167272,ortholog_one2one,[],90.1841
Pop7,ENSMUSG00000029715,,ENSG00000172336,ortholog_one2one,[],95.0
Popdc3,ENSMUSG00000019848,,ENSG00000132429,ortholog_one2one,[],89.0034
Por,ENSMUSG00000005514,,ENSG00000127948,ortholog_one2one,[],92.1713
Porcn,ENSMUSG00000031169,,ENSG00000102312,ortholog_one2one,[],97.18
Postn,ENSMUSG00000027750,,ENSG00000133110,ortholog_one2one,[],89.9522
Pou2af1,ENSMUSG00000032053,,ENSG00000110777,ortholog_one2one,[],89.4531
Pou2f1,ENSMUSG00000026565,,ENSG00000143190,ortholog_one2one,[],93.8642
Pou2f2,ENSMUSG00000008496,,ENSG00000028277,ortholog_one2one,[],91.3462
Pou2f3,ENSMUSG00000032015,,ENSG00000137709,ortholog_one2one,[],91.9725
Pou3f3,ENSMUSG00000045515,,ENSG00000198914,ortholog_one2one,[],93.4
Pou6f2,ENSMUSG00000009734,,ENSG00000106536,ortholog_one2one,[],93.8889
Ppa1,ENSMUSG00000020089,,ENSG00000180817,ortholog_one2one,[],94.1176
Ppa2,ENSMUSG00000028013,,ENSG00000138777,ortholog_one2one,[],75.7485
Ppan,ENSMUSG00000004100,,ENSG00000130810,ortholog_one2one,[],73.9958
Plpp1,ENSMUSG00000021759,,ENSG00000067113,ortholog_one2one,[],74.6479
Plpp3,ENSMUSG00000028517,,ENSG00000162407,ortholog_one2one,[],94.8553
Plpp2,ENSMUSG00000052151,,ENSG00000141934,ortholog_one2one,[],86.1111
Plpp5,ENSMUSG00000031570,,ENSG00000147535,ortholog_one2one,[],85.2273
Plpp6,ENSMUSG00000040105,,ENSG00000205808,ortholog_one2one,[],87.1186
Plpp7,ENSMUSG00000051373,,ENSG00000160539,ortholog_one2one,[],94.8339
Ppara,ENSMUSG00000022383,,ENSG00000186951,ortholog_one2one,[],92.3077
Ppard,ENSMUSG00000002250,,ENSG00000112033,ortholog_one2one,[],92.2903
Pparg,ENSMUSG00000000440,,ENSG00000132170,ortholog_one2one,[],98.3158
Ppargc1a,ENSMUSG00000029167,,ENSG00000109819,ortholog_one2one,[],94.3609
Ppargc1b,ENSMUSG00000033871,,ENSG00000155846,ortholog_one2one,[],76.5396
Ppat,ENSMUSG00000029246,,ENSG00000128059,ortholog_one2one,[],93.0368
Ppcdc,ENSMUSG00000063849,,ENSG00000138621,ortholog_one2one,[],87.2549
Ppcs,ENSMUSG00000028636,,ENSG00000127125,ortholog_one2one,[],87.4598
Ppdpf,ENSMUSG00000016344,,ENSG00000125534,ortholog_one2one,[],66.6667
Ppfia1,ENSMUSG00000037519,,ENSG00000131626,ortholog_one2one,[],95.8403
Ppfia2,ENSMUSG00000053825,,ENSG00000139220,ortholog_one2one,[],98.8067
Ppfia3,ENSMUSG00000003863,,ENSG00000177380,ortholog_one2one,[],98.0737
Ppfia4,ENSMUSG00000026458,,ENSG00000143847,ortholog_one2one,[],92.9577
Ppfibp1,ENSMUSG00000016487,,ENSG00000110841,ortholog_one2one,[],87.7612
Ppfibp2,ENSMUSG00000036528,,ENSG00000166387,ortholog_one2one,[],89.1553
Pphln1,ENSMUSG00000036167,,ENSG00000134283,ortholog_one2one,[],82.8338
Ppia,ENSMUSG00000071866,,ENSG00000196262,ortholog_one2one,[],95.7576
Ppib,ENSMUSG00000032383,,ENSG00000166794,ortholog_one2one,[],93.9815
Ppic,ENSMUSG00000024538,,ENSG00000168938,ortholog_one2one,[],90.566
Ppid,ENSMUSG00000027804,,ENSG00000171497,ortholog_one2one,[],94.3243
Ppie,ENSMUSG00000028651,,ENSG00000084072,ortholog_one2one,[],98.3389
Ppif,ENSMUSG00000021868,,ENSG00000108179,ortholog_one2one,[],89.372
Ppig,ENSMUSG00000042133,,ENSG00000138398,ortholog_one2one,[],93.1034
Ppih,ENSMUSG00000033036,,ENSG00000171960,ortholog_one2one,[],100.0
Ppil1,ENSMUSG00000024007,,ENSG00000137168,ortholog_one2one,[],98.1928
Ppil2,ENSMUSG00000022771,,ENSG00000100023,ortholog_one2one,[],90.3846
Ppil3,ENSMUSG00000026035,,ENSG00000240344,ortholog_one2one,[],98.1366
Ppil4,ENSMUSG00000015757,,ENSG00000131013,ortholog_one2one,[],96.748
Ppil6,ENSMUSG00000078451,,ENSG00000185250,ortholog_one2one,[],71.7042
Ppip5k1,ENSMUSG00000033526,,ENSG00000168781,ortholog_one2one,[],86.7785
Ppip5k2,ENSMUSG00000040648,,ENSG00000145725,ortholog_one2one,[],95.4143
Ppl,ENSMUSG00000039457,,ENSG00000118898,ortholog_one2one,[],88.1549
Ppm1a,ENSMUSG00000021096,,ENSG00000100614,ortholog_one2one,[],98.1675
Ppm1b,ENSMUSG00000061130,,ENSG00000138032,ortholog_one2one,[],90.6054
Ppm1d,ENSMUSG00000020525,,ENSG00000170836,ortholog_one2one,[],88.4297
Ppm1e,ENSMUSG00000046442,,ENSG00000175175,ortholog_one2one,[],89.9338
Ppm1f,ENSMUSG00000026181,,ENSG00000100034,ortholog_one2one,[],78.4141
Ppm1g,ENSMUSG00000029147,,ENSG00000115241,ortholog_one2one,[],93.956
Ppm1h,ENSMUSG00000034613,,ENSG00000111110,ortholog_one2one,[],96.3035
Ppm1j,ENSMUSG00000002228,,ENSG00000155367,ortholog_one2one,[],88.7129
Ppm1k,ENSMUSG00000037826,,ENSG00000163644,ortholog_one2one,[],90.3226
Ppm1l,ENSMUSG00000027784,,ENSG00000163590,ortholog_one2one,[],99.1667
Ppm1m,ENSMUSG00000020253,,ENSG00000164088,ortholog_one2one,[],89.3246
Ppme1,ENSMUSG00000030718,,ENSG00000214517,ortholog_one2one,[],97.9275
Ppox,ENSMUSG00000062729,,ENSG00000143224,ortholog_one2one,[],88.6792
Ppp1cb,ENSMUSG00000014956,,ENSG00000213639,ortholog_one2one,[],100.0
Ppp1r10,ENSMUSG00000039220,,ENSG00000204569,ortholog_one2one,[],90.0
Ppp1r11,ENSMUSG00000036398,,ENSG00000204619,ortholog_one2one,[],88.8889
Ppp1r12a,ENSMUSG00000019907,,ENSG00000058272,ortholog_one2one,[],93.6893
Ppp1r12b,ENSMUSG00000073557,,ENSG00000077157,ortholog_one2one,[],88.2892
Ppp1r12c,ENSMUSG00000019254,,ENSG00000125503,ortholog_one2one,[],87.2123
Ppp1r13b,ENSMUSG00000021285,,ENSG00000088808,ortholog_one2one,[],91.7431
Ppp1r13l,ENSMUSG00000040734,,ENSG00000104881,ortholog_one2one,[],87.3188
Ppp1r14a,ENSMUSG00000037166,,ENSG00000167641,ortholog_one2one,[],68.7075
Ppp1r14c,ENSMUSG00000040653,,ENSG00000198729,ortholog_one2one,[],90.9091
Ppp1r14d,ENSMUSG00000027317,,ENSG00000166143,ortholog_one2one,[],57.2414
Ppp1r15a,ENSMUSG00000040435,,ENSG00000087074,ortholog_one2one,[],44.9555
Ppp1r15b,ENSMUSG00000046062,,ENSG00000158615,ortholog_one2one,[],67.4614
Ppp1r16a,ENSMUSG00000033819,,ENSG00000160972,ortholog_one2one,[],81.8182
Ppp1r16b,ENSMUSG00000037754,,ENSG00000101445,ortholog_one2one,[],96.4727
Ppp1r18,ENSMUSG00000034595,,ENSG00000146112,ortholog_one2one,[],73.8989
Ppp1r1a,ENSMUSG00000022490,,ENSG00000135447,ortholog_one2one,[],79.5322
Ppp1r1b,ENSMUSG00000061718,,ENSG00000131771,ortholog_one2one,[],82.8431
Ppp1r21,ENSMUSG00000034709,,ENSG00000162869,ortholog_one2one,[],92.0513
Ppp1r26,ENSMUSG00000035829,,ENSG00000196422,ortholog_one2one,[],55.2523
Ppp1r32,ENSMUSG00000035179,,ENSG00000162148,ortholog_one2one,[],72.0
Ppp1r35,ENSMUSG00000029725,,ENSG00000160813,ortholog_one2one,[],74.3083
Ppp1r36,ENSMUSG00000052221,,ENSG00000165807,ortholog_one2one,[],70.1422
Ppp1r37,ENSMUSG00000051403,,ENSG00000104866,ortholog_one2one,[],87.8437
Ppp1r3b,ENSMUSG00000046794,,ENSG00000173281,ortholog_one2one,[],89.4737
Ppp1r3c,ENSMUSG00000067279,,ENSG00000119938,ortholog_one2one,[],86.1199
Ppp1r3d,ENSMUSG00000049999,,ENSG00000132825,ortholog_one2one,[],80.602
Ppp1r3e,ENSMUSG00000072494,,ENSG00000235194,ortholog_one2one,[],89.6057
Ppp1r3f,ENSMUSG00000039556,,ENSG00000049769,ortholog_one2one,[],82.2278
Ppp1r42,ENSMUSG00000025916,,ENSG00000178125,ortholog_one2one,[],87.4539
Ppp1r8,ENSMUSG00000028882,,ENSG00000117751,ortholog_one2one,[],98.0057
Ppp1r9a,ENSMUSG00000032827,,ENSG00000158528,ortholog_one2one,[],81.5866
Ppp1r9b,ENSMUSG00000038976,,ENSG00000108819,ortholog_one2one,[],96.328
Ppp2ca,ENSMUSG00000020349,,ENSG00000113575,ortholog_one2one,[],99.6764
Ppp2cb,ENSMUSG00000009630,,ENSG00000104695,ortholog_one2one,[],100.0
Ppp2r1a,ENSMUSG00000007564,,ENSG00000105568,ortholog_one2one,[],99.8302
Ppp2r1b,ENSMUSG00000032058,,ENSG00000137713,ortholog_one2one,[],95.5075
Ppp2r2a,ENSMUSG00000022052,,ENSG00000221914,ortholog_one2one,[],100.0
Ppp2r2b,ENSMUSG00000024500,,ENSG00000156475,ortholog_one2one,[],100.0
Ppp2r2d,ENSMUSG00000041769,,ENSG00000175470,ortholog_one2one,[],97.351
Ppp2r3a,ENSMUSG00000043154,,ENSG00000073711,ortholog_one2one,[],85.5652
Ppp2r3c,ENSMUSG00000021022,,ENSG00000092020,ortholog_one2one,[],98.234
Ptpa,ENSMUSG00000039515,,ENSG00000119383,ortholog_one2one,[],96.2848
Ppp2r5a,ENSMUSG00000026626,,ENSG00000066027,ortholog_one2one,[],97.7366
Ppp2r5c,ENSMUSG00000017843,,ENSG00000078304,ortholog_one2one,[],83.9378
Ppp2r5d,ENSMUSG00000059409,,ENSG00000112640,ortholog_one2one,[],95.8472
Ppp2r5e,ENSMUSG00000021051,,ENSG00000154001,ortholog_one2one,[],99.7859
Ppp3ca,ENSMUSG00000028161,,ENSG00000138814,ortholog_one2one,[],99.6161
Ppp3cb,ENSMUSG00000021816,,ENSG00000107758,ortholog_one2one,[],99.2366
Ppp3cc,ENSMUSG00000022092,,ENSG00000120910,ortholog_one2one,[],86.9141
Ppp3r1,ENSMUSG00000033953,,ENSG00000221823,ortholog_one2one,[],100.0
Ppp4c,ENSMUSG00000030697,,ENSG00000149923,ortholog_one2one,[],100.0
Ppp4r1,ENSMUSG00000061950,,ENSG00000154845,ortholog_one2one,[],87.0526
Ppp4r4,ENSMUSG00000021209,,ENSG00000119698,ortholog_one2one,[],90.9507
Ppp5c,ENSMUSG00000003099,,ENSG00000011485,ortholog_one2one,[],97.7956
Ppp6c,ENSMUSG00000026753,,ENSG00000119414,ortholog_one2one,[],99.6721
Ppp6r1,ENSMUSG00000052296,,ENSG00000105063,ortholog_one2one,[],83.882
Ppp6r2,ENSMUSG00000036561,,ENSG00000100239,ortholog_one2one,[],82.0647
Ppp6r3,ENSMUSG00000024908,,ENSG00000110075,ortholog_one2one,[],96.3345
Pprc1,ENSMUSG00000055491,,ENSG00000148840,ortholog_one2one,[],75.7212
Ppt1,ENSMUSG00000028657,,ENSG00000131238,ortholog_one2one,[],85.2941
Ppt2,ENSMUSG00000015474,,ENSG00000221988,ortholog_one2one,[],93.3775
Pptc7,ENSMUSG00000038582,,ENSG00000196850,ortholog_one2one,[],98.3553
Ppwd1,ENSMUSG00000021713,,ENSG00000113593,ortholog_one2one,[],97.2136
Pqbp1,ENSMUSG00000031157,,ENSG00000102103,ortholog_one2one,[],87.5472
Slc66a2,ENSMUSG00000034006,,ENSG00000122490,ortholog_one2one,[],88.9299
Slc66a1,ENSMUSG00000028744,,ENSG00000040487,ortholog_one2one,[],81.7869
Pqlc3,ENSMUSG00000045679,,ENSG00000162976,ortholog_one2one,[],85.1485
Pradc1,ENSMUSG00000030008,,ENSG00000135617,ortholog_one2one,[],97.8723
Praf2,ENSMUSG00000031149,,ENSG00000243279,ortholog_one2one,[],91.0112
Prap1,ENSMUSG00000025467,,ENSG00000165828,ortholog_one2one,[],47.6821
Prc1,ENSMUSG00000038943,,ENSG00000198901,ortholog_one2one,[],83.871
Prcc,ENSMUSG00000004895,,ENSG00000143294,ortholog_one2one,[],93.279
Prcp,ENSMUSG00000061119,,ENSG00000137509,ortholog_one2one,[],77.0161
Prdm1,ENSMUSG00000038151,,ENSG00000057657,ortholog_one2one,[],88.0
Prdm10,ENSMUSG00000042496,,ENSG00000170325,ortholog_one2one,[],94.0311
Prdm11,ENSMUSG00000075028,,ENSG00000019485,ortholog_one2one,[],94.0527
Prdm15,ENSMUSG00000014039,,ENSG00000141956,ortholog_one2one,[],91.4987
Prdm16,ENSMUSG00000039410,,ENSG00000142611,ortholog_one2one,[],88.3229
Prdm2,ENSMUSG00000057637,,ENSG00000116731,ortholog_one2one,[],84.1676
Prdm4,ENSMUSG00000035529,,ENSG00000110851,ortholog_one2one,[],94.1323
Prdm5,ENSMUSG00000029913,,ENSG00000138738,ortholog_one2one,[],88.0952
